#Level 1 Data
# PI: P. Goloub (mailto: philippe.goloub@univ-lille1.fr)
#Time    Z(km)     Ln(Pr2) 
12.0022 13.5734 14.5403
12.0022 13.5778 14.3568
12.0022 13.5822 14.6509
12.0022 13.5867 14.148
12.0022 13.5911 13.518
12.0022 13.5955 14.467
12.0022 13.5999 13.7296
12.0022 13.6043 13.9434
12.0022 13.6087 14.6066
12.0022 13.6131 14.8896
12.0022 13.6175 14.6177
12.0022 13.6219 14.5986
12.0022 13.6263 14.1995
12.0022 13.6307 14.5998
12.0022 13.6351 14.5063
12.0022 13.6396 14.0045
12.0022 13.644 14.5076
12.0022 13.6484 14.2175
12.0022 13.6528 14.9463
12.0022 13.6572 15.0795
12.0022 13.6616 14.4063
12.0022 13.666 14.7182
12.0022 13.6704 14.2777
12.0022 13.6748 14.3711
12.0022 13.6792 10.1287
12.0022 13.6836 -999
12.0022 13.688 14.2941
12.0022 13.6925 14.8318
12.0022 13.6969 14.6488
12.0022 13.7013 13.791
12.0022 13.7057 13.5052
12.0022 13.7101 14.5914
12.0022 13.7145 13.997
12.0022 13.7189 14.3519
12.0022 13.7233 14.7443
12.0022 13.7277 14.8127
12.0022 13.7321 13.8612
12.0022 13.7365 14.3544
12.0022 13.7409 14.231
12.0022 13.7454 14.5442
12.0022 13.7498 14.0022
12.0022 13.7542 15.106
12.0022 13.7586 14.6954
12.0022 13.763 13.5135
12.0022 13.7674 13.3505
12.0022 13.7718 -999
12.0022 13.7762 13.8463
12.0022 13.7806 14.0251
12.0022 13.785 14.1291
12.0022 13.7894 14.0079
12.0022 13.7939 14.4256
12.0022 13.7983 13.8495
12.0022 13.8027 14.3244
12.0022 13.8071 14.8643
12.0022 13.8115 13.9541
12.0022 13.8159 13.8299
12.0022 13.8203 -999
12.0022 13.8247 14.843
12.0022 13.8291 14.3679
12.0022 13.8335 15.0863
12.0022 13.8379 13.8108
12.0022 13.8423 -999
12.0022 13.8468 14.3704
12.0022 13.8512 14.2019
12.0022 13.8556 14.1059
12.0022 13.86 13.2107
12.0022 13.8644 14.3059
12.0022 13.8688 -999
12.0022 13.8732 13.7694
12.0022 13.8776 14.1745
12.0022 13.882 12.7473
12.0022 13.8864 14.2951
12.0022 13.8908 14.2077
12.0022 13.8952 13.2562
12.0022 13.8997 14.7521
12.0022 13.9041 13.987
12.0022 13.9085 14.7534
12.0022 13.9129 14.4304
12.0022 13.9173 13.5942
12.0022 13.9217 -999
12.0022 13.9261 14.8736
12.0022 13.9305 13.4428
12.0022 13.9349 14.288
12.0022 13.9393 14.1992
12.0022 13.9437 14.9813
12.0022 13.9481 13.849
12.0022 13.9526 14.8614
12.0022 13.957 12.4506
12.0022 13.9614 14.2918
12.0022 13.9658 14.8053
12.0022 13.9702 14.6978
12.0022 13.9746 11.6789
12.0022 13.979 14.4022
12.0022 13.9834 15.181
12.0022 13.9878 13.6326
12.0022 13.9922 14.3783
12.0022 13.9966 14.8758
12.0022 14.001 14.9155
12.0022 14.0055 14.5599
12.0022 14.0099 14.255
12.0022 14.0143 14.5722
12.0022 14.0187 14.4332
12.0022 14.0231 14.1795
12.0022 14.0275 14.6268
12.0022 14.0319 14.2279
12.0022 14.0363 13.905
12.0022 14.0407 14.5973
12.0022 14.0451 14.0447
12.0022 14.0495 13.4923
12.0022 14.0539 14.9154
12.0022 14.0584 14.4007
12.0022 14.0628 14.8276
12.0022 14.0672 14.3757
12.0022 14.0716 13.2814
12.0022 14.076 14.5917
12.0022 14.0804 14.7957
12.0022 14.0848 14.0128
12.0022 14.0892 14.2206
12.0022 14.0936 13.9341
12.0022 14.098 13.324
12.0022 14.1024 14.6061
12.0022 14.1068 14.5743
12.0022 14.1113 14.564
12.0022 14.1157 14.2848
12.0022 14.1201 15.0207
12.0022 14.1245 11.4845
12.0022 14.1289 13.9182
12.0022 14.1333 14.5671
12.0022 14.1377 14.4625
12.0022 14.1421 13.4042
12.0022 14.1465 13.6551
12.0022 14.1509 14.6648
12.0022 14.1553 14.4015
12.0022 14.1597 14.676
12.0022 14.1642 14.3206
12.0022 14.1686 13.9238
12.0022 14.173 13.5098
12.0022 14.1774 14.8606
12.0022 14.1818 14.202
12.0022 14.1862 14.6596
12.0022 14.1906 14.0083
12.0022 14.195 13.8618
12.0022 14.1994 14.2044
12.0022 14.2038 13.7169
12.0022 14.2082 14.341
12.0022 14.2126 13.6074
12.0022 14.2171 14.6433
12.0022 14.2215 -999
12.0022 14.2259 13.6935
12.0022 14.2303 14.33
12.0022 14.2347 14.5006
12.0022 14.2391 14.3312
12.0022 14.2435 13.7224
12.0022 14.2479 13.3452
12.0022 14.2523 13.7749
12.0022 14.2567 14.3617
12.0022 14.2611 13.9985
12.0022 14.2655 12.9255
12.0022 14.27 13.6442
12.0022 14.2744 13.3867
12.0022 14.2788 10.8438
12.0022 14.2832 14.8417
12.0022 14.2876 14.366
12.0022 14.292 14.4207
12.0022 14.2964 15.1772
12.0022 14.3008 14.6654
12.0022 14.3052 14.5459
12.0022 14.3096 14.2974
12.0022 14.314 14.2829
12.0022 14.3184 -999
12.0022 14.3229 14.0653
12.0022 14.3273 14.1559
12.0022 14.3317 14.139
12.0022 14.3361 14.5148
12.0022 14.3405 13.9266
12.0022 14.3449 -999
12.0022 14.3493 13.9278
12.0022 14.3537 14.62
12.0022 14.3581 14.289
12.0022 14.3625 14.632
12.0022 14.3669 14.7249
12.0022 14.3713 13.5051
12.0022 14.3758 13.5697
12.0022 14.3802 15.014
12.0022 14.3846 13.507
12.0022 14.389 14.785
12.0022 14.3934 14.2787
12.0022 14.3978 13.9975
12.0022 14.4022 14.28
12.0022 14.4066 14.4367
12.0022 14.411 14.7407
12.0022 14.4154 14.9662
12.0022 14.4198 14.267
12.0022 14.4242 12.8877
12.0022 14.4287 14.3577
12.0022 14.4331 14.3724
12.0022 14.4375 12.7569
12.0022 14.4419 13.8498
12.0022 14.4463 14.3456
12.0022 14.4507 13.8746
12.0022 14.4551 14.9241
12.0022 14.4595 13.1627
12.0022 14.4639 14.3905
12.0022 14.4683 14.047
12.0022 14.4727 14.2585
12.0022 14.4771 12.3266
12.0022 14.4816 14.4471
12.0022 14.486 14.0097
12.0022 14.4904 14.639
12.0022 14.4948 14.9132
12.0022 14.4992 13.4888
12.0022 14.5036 14.7632
12.0022 14.508 14.4765
12.0022 14.5124 14.4111
12.0022 14.5168 14.2958
12.0022 14.5212 14.6212
12.0022 14.5256 12.6172
12.0022 14.5301 13.4583
12.0022 14.5345 13.7364
12.0022 14.5389 14.2355
12.0022 14.5433 14.2028
12.0022 14.5477 14.7201
12.0022 14.5521 11.7599
12.0022 14.5565 14.8082
12.0022 14.5609 13.1278
12.0022 14.5653 14.6273
12.0022 14.5697 14.172
12.0022 14.5741 14.511
12.0022 14.5785 14.9247
12.0022 14.583 14.0628
12.0022 14.5874 15.0427
12.0022 14.5918 14.488
12.0022 14.5962 15.0439
12.0022 14.6006 14.0456
12.0022 14.605 14.3382
12.0022 14.6094 -999
12.0022 14.6138 13.4698
12.0022 14.6182 13.6032
12.0022 14.6226 14.8356
12.0022 14.627 14.1973
12.0022 14.6314 13.4361
12.0022 14.6359 13.8765
12.0022 14.6403 14.1277
12.0022 14.6447 14.8294
12.0022 14.6491 14.4299
12.0022 14.6535 14.8755
12.0022 14.6579 -999
12.0022 14.6623 13.2366
12.0022 14.6667 14.7662
12.0022 14.6711 14.362
12.0022 14.6755 14.3916
12.0022 14.6799 13.9061
12.0022 14.6843 13.7015
12.0022 14.6888 14.3789
12.0022 14.6932 14.4081
12.0022 14.6976 13.328
12.0022 14.702 14.0791
12.0022 14.7064 14.5777
12.0022 14.7108 14.8833
12.0022 14.7152 14.323
12.0022 14.7196 14.3387
12.0022 14.724 13.7069
12.0022 14.7284 14.2448
12.0022 14.7328 13.1513
12.0022 14.7372 14.7855
12.0022 14.7417 14.1415
12.0022 14.7461 13.7099
12.0022 14.7505 14.5718
12.0022 14.7549 14.4711
12.0022 14.7593 13.6829
12.0022 14.7637 15.0519
12.0022 14.7681 14.5498
12.0022 14.7725 13.3382
12.0022 14.7769 14.8566
12.0022 14.7813 13.5939
12.0022 14.7857 -999
12.0022 14.7901 14.5651
12.0022 14.7946 14.929
12.0022 14.799 14.8864
12.0022 14.8034 14.5669
12.0022 14.8078 14.5174
12.0022 14.8122 -999
12.0022 14.8166 15.2548
12.0022 14.821 14.651
12.0022 14.8254 15.0452
12.0022 14.8298 15.2986
12.0022 14.8342 -999
12.0022 14.8386 14.6074
12.0022 14.843 14.7085
12.0022 14.8475 13.779
12.0022 14.8519 14.9783
12.0022 14.8563 14.3871
12.0022 14.8607 13.4294
12.0022 14.8651 13.6367
12.0022 14.8695 14.1772
12.0022 14.8739 14.3132
12.0022 14.8783 14.2817
12.0022 14.8827 13.7838
12.0022 14.8871 14.5409
12.0022 14.8915 14.1242
12.0022 14.8959 14.7573
12.0022 14.9004 14.7579
12.0022 14.9048 14.4506
12.0022 14.9092 13.7873
12.0022 14.9136 14.0263
12.0022 14.918 -999
12.0022 14.9224 12.7499
12.0022 14.9268 14.9037
12.0022 14.9312 14.8116
12.0022 14.9356 14.0502
12.0022 14.94 14.7833
12.0022 14.9444 14.4698
12.0022 14.9488 14.4972
12.0022 14.9533 14.17
12.0022 14.9577 14.951
12.0022 14.9621 13.6497
12.0022 14.9665 14.3568
12.0022 14.9709 14.5393
12.0022 14.9753 13.5875
12.0022 14.9797 13.0803
12.0022 14.9841 13.7419
12.0022 14.9885 14.6392
12.0022 14.9929 12.7593
12.0022 14.9973 12.9656
12.0442 0 -999
12.0442 0.00440839 -0.92181
12.0442 0.00881678 0.598858
12.0442 0.0132252 0.797899
12.0442 0.0176336 2.16847
12.0442 0.0220419 -999
12.0442 0.0264503 -999
12.0442 0.0308587 6.97545
12.0442 0.0352671 9.26928
12.0442 0.0396755 7.42977
12.0442 0.0440839 7.14652
12.0442 0.0484923 7.9249
12.0442 0.0529007 8.01879
12.0442 0.0573091 8.35663
12.0442 0.0617175 8.50239
12.0442 0.0661258 8.71374
12.0442 0.0705342 8.85501
12.0442 0.0749426 9.07707
12.0442 0.079351 9.46187
12.0442 0.0837594 9.91956
12.0442 0.0881678 10.4359
12.0442 0.0925762 10.9597
12.0442 0.0969846 11.4429
12.0442 0.101393 11.8864
12.0442 0.105801 12.2814
12.0442 0.11021 12.6254
12.0442 0.114618 12.925
12.0442 0.119027 13.1875
12.0442 0.123435 13.4117
12.0442 0.127843 13.6092
12.0442 0.132252 13.787
12.0442 0.13666 13.9396
12.0442 0.141068 14.0754
12.0442 0.145477 14.2059
12.0442 0.149885 14.3151
12.0442 0.154294 14.4198
12.0442 0.158702 14.5184
12.0442 0.16311 14.6079
12.0442 0.167519 14.6908
12.0442 0.171927 14.7685
12.0442 0.176336 14.8415
12.0442 0.180744 14.9101
12.0442 0.185152 14.9719
12.0442 0.189561 15.0291
12.0442 0.193969 15.0872
12.0442 0.198378 15.1404
12.0442 0.202786 15.1949
12.0442 0.207194 15.2384
12.0442 0.211603 15.2818
12.0442 0.216011 15.3256
12.0442 0.220419 15.3658
12.0442 0.224828 15.4081
12.0442 0.229236 15.4452
12.0442 0.233645 15.4816
12.0442 0.238053 15.5159
12.0442 0.242461 15.5445
12.0442 0.24687 15.5826
12.0442 0.251278 15.6071
12.0442 0.255687 15.6357
12.0442 0.260095 15.6603
12.0442 0.264503 15.6834
12.0442 0.268912 15.7099
12.0442 0.27332 15.7289
12.0442 0.277729 15.7464
12.0442 0.282137 15.7669
12.0442 0.286545 15.7842
12.0442 0.290954 15.7983
12.0442 0.295362 15.8108
12.0442 0.29977 15.8271
12.0442 0.304179 15.8325
12.0442 0.308587 15.8441
12.0442 0.312996 15.8502
12.0442 0.317404 15.8615
12.0442 0.321812 15.8659
12.0442 0.326221 15.8726
12.0442 0.330629 15.8782
12.0442 0.335038 15.8811
12.0442 0.339446 15.8856
12.0442 0.343854 15.8916
12.0442 0.348263 15.8945
12.0442 0.352671 15.9004
12.0442 0.35708 15.899
12.0442 0.361488 15.9029
12.0442 0.365896 15.9048
12.0442 0.370305 15.9065
12.0442 0.374713 15.9101
12.0442 0.379121 15.9128
12.0442 0.38353 15.9109
12.0442 0.387938 15.9084
12.0442 0.392347 15.9091
12.0442 0.396755 15.9079
12.0442 0.401163 15.9098
12.0442 0.405572 15.9158
12.0442 0.40998 15.9111
12.0442 0.414389 15.9092
12.0442 0.418797 15.909
12.0442 0.423205 15.9074
12.0442 0.427614 15.908
12.0442 0.432022 15.9052
12.0442 0.436431 15.9039
12.0442 0.440839 15.9012
12.0442 0.445247 15.9027
12.0442 0.449656 15.9013
12.0442 0.454064 15.8987
12.0442 0.458472 15.8979
12.0442 0.462881 15.8939
12.0442 0.467289 15.8908
12.0442 0.471698 15.8921
12.0442 0.476106 15.8903
12.0442 0.480514 15.886
12.0442 0.484923 15.8829
12.0442 0.489331 15.8806
12.0442 0.49374 15.8805
12.0442 0.498148 15.8784
12.0442 0.502556 15.8753
12.0442 0.506965 15.8726
12.0442 0.511373 15.8702
12.0442 0.515782 15.8677
12.0442 0.52019 15.8675
12.0442 0.524598 15.8678
12.0442 0.529007 15.8603
12.0442 0.533415 15.8611
12.0442 0.537823 15.8625
12.0442 0.542232 15.8574
12.0442 0.54664 15.8587
12.0442 0.551049 15.858
12.0442 0.555457 15.851
12.0442 0.559865 15.8537
12.0442 0.564274 15.8461
12.0442 0.568682 15.8438
12.0442 0.573091 15.8434
12.0442 0.577499 15.8393
12.0442 0.581907 15.8406
12.0442 0.586316 15.8399
12.0442 0.590724 15.8346
12.0442 0.595133 15.8331
12.0442 0.599541 15.8342
12.0442 0.603949 15.8314
12.0442 0.608358 15.8263
12.0442 0.612766 15.8252
12.0442 0.617175 15.8241
12.0442 0.621583 15.82
12.0442 0.625991 15.8211
12.0442 0.6304 15.819
12.0442 0.634808 15.8185
12.0442 0.639216 15.8144
12.0442 0.643625 15.8138
12.0442 0.648033 15.8157
12.0442 0.652442 15.8139
12.0442 0.65685 15.8089
12.0442 0.661258 15.8077
12.0442 0.665667 15.8057
12.0442 0.670075 15.8035
12.0442 0.674484 15.7991
12.0442 0.678892 15.8045
12.0442 0.6833 15.8031
12.0442 0.687709 15.798
12.0442 0.692117 15.7967
12.0442 0.696526 15.7953
12.0442 0.700934 15.7931
12.0442 0.705342 15.792
12.0442 0.709751 15.794
12.0442 0.714159 15.7955
12.0442 0.718567 15.7907
12.0442 0.722976 15.7877
12.0442 0.727384 15.7833
12.0442 0.731793 15.7866
12.0442 0.736201 15.784
12.0442 0.740609 15.7808
12.0442 0.745018 15.7779
12.0442 0.749426 15.7813
12.0442 0.753835 15.777
12.0442 0.758243 15.7789
12.0442 0.762651 15.7752
12.0442 0.76706 15.7727
12.0442 0.771468 15.7746
12.0442 0.775877 15.7738
12.0442 0.780285 15.7701
12.0442 0.784693 15.7706
12.0442 0.789102 15.7662
12.0442 0.79351 15.7617
12.0442 0.797918 15.7651
12.0442 0.802327 15.759
12.0442 0.806735 15.7627
12.0442 0.811144 15.7683
12.0442 0.815552 15.7632
12.0442 0.81996 15.7574
12.0442 0.824369 15.7606
12.0442 0.828777 15.7561
12.0442 0.833186 15.752
12.0442 0.837594 15.7569
12.0442 0.842002 15.7595
12.0442 0.846411 15.755
12.0442 0.850819 15.7589
12.0442 0.855228 15.7584
12.0442 0.859636 15.7493
12.0442 0.864044 15.7535
12.0442 0.868453 15.7494
12.0442 0.872861 15.7521
12.0442 0.877269 15.7532
12.0442 0.881678 15.7505
12.0442 0.886086 15.7553
12.0442 0.890495 15.7535
12.0442 0.894903 15.752
12.0442 0.899311 15.7526
12.0442 0.90372 15.7449
12.0442 0.908128 15.7511
12.0442 0.912537 15.7528
12.0442 0.916945 15.748
12.0442 0.921353 15.744
12.0442 0.925762 15.7455
12.0442 0.93017 15.7417
12.0442 0.934579 15.7426
12.0442 0.938987 15.743
12.0442 0.943395 15.7435
12.0442 0.947804 15.7432
12.0442 0.952212 15.7452
12.0442 0.95662 15.741
12.0442 0.961029 15.7425
12.0442 0.965437 15.7405
12.0442 0.969846 15.7437
12.0442 0.974254 15.7339
12.0442 0.978662 15.7379
12.0442 0.983071 15.7318
12.0442 0.987479 15.736
12.0442 0.991888 15.7343
12.0442 0.996296 15.7349
12.0442 1.0007 15.7321
12.0442 1.00511 15.7263
12.0442 1.00952 15.7333
12.0442 1.01393 15.7275
12.0442 1.01834 15.7261
12.0442 1.02275 15.7202
12.0442 1.02715 15.7288
12.0442 1.03156 15.7224
12.0442 1.03597 15.7281
12.0442 1.04038 15.734
12.0442 1.04479 15.7247
12.0442 1.0492 15.7185
12.0442 1.05361 15.724
12.0442 1.05801 15.7233
12.0442 1.06242 15.7275
12.0442 1.06683 15.7253
12.0442 1.07124 15.7288
12.0442 1.07565 15.7195
12.0442 1.08006 15.718
12.0442 1.08446 15.7191
12.0442 1.08887 15.7197
12.0442 1.09328 15.7155
12.0442 1.09769 15.715
12.0442 1.1021 15.7159
12.0442 1.10651 15.7207
12.0442 1.11091 15.7255
12.0442 1.11532 15.716
12.0442 1.11973 15.7116
12.0442 1.12414 15.7214
12.0442 1.12855 15.7214
12.0442 1.13296 15.7208
12.0442 1.13736 15.715
12.0442 1.14177 15.7204
12.0442 1.14618 15.7173
12.0442 1.15059 15.7181
12.0442 1.155 15.7252
12.0442 1.15941 15.7257
12.0442 1.16381 15.7158
12.0442 1.16822 15.706
12.0442 1.17263 15.7098
12.0442 1.17704 15.709
12.0442 1.18145 15.7149
12.0442 1.18586 15.7172
12.0442 1.19027 15.7093
12.0442 1.19467 15.7082
12.0442 1.19908 15.7091
12.0442 1.20349 15.7018
12.0442 1.2079 15.7033
12.0442 1.21231 15.6981
12.0442 1.21672 15.7002
12.0442 1.22112 15.7047
12.0442 1.22553 15.7022
12.0442 1.22994 15.7056
12.0442 1.23435 15.7116
12.0442 1.23876 15.7069
12.0442 1.24317 15.7099
12.0442 1.24757 15.7088
12.0442 1.25198 15.7087
12.0442 1.25639 15.7023
12.0442 1.2608 15.6956
12.0442 1.26521 15.7061
12.0442 1.26962 15.7096
12.0442 1.27402 15.7035
12.0442 1.27843 15.7073
12.0442 1.28284 15.7007
12.0442 1.28725 15.707
12.0442 1.29166 15.7038
12.0442 1.29607 15.6979
12.0442 1.30047 15.6972
12.0442 1.30488 15.6942
12.0442 1.30929 15.6896
12.0442 1.3137 15.6912
12.0442 1.31811 15.688
12.0442 1.32252 15.6901
12.0442 1.32693 15.6959
12.0442 1.33133 15.7019
12.0442 1.33574 15.6926
12.0442 1.34015 15.692
12.0442 1.34456 15.6939
12.0442 1.34897 15.697
12.0442 1.35338 15.697
12.0442 1.35778 15.6892
12.0442 1.36219 15.6865
12.0442 1.3666 15.6901
12.0442 1.37101 15.6849
12.0442 1.37542 15.693
12.0442 1.37983 15.6934
12.0442 1.38423 15.6805
12.0442 1.38864 15.6856
12.0442 1.39305 15.6899
12.0442 1.39746 15.697
12.0442 1.40187 15.7037
12.0442 1.40628 15.6829
12.0442 1.41068 15.6953
12.0442 1.41509 15.6889
12.0442 1.4195 15.7015
12.0442 1.42391 15.6942
12.0442 1.42832 15.6874
12.0442 1.43273 15.6913
12.0442 1.43713 15.6946
12.0442 1.44154 15.703
12.0442 1.44595 15.6903
12.0442 1.45036 15.6844
12.0442 1.45477 15.6996
12.0442 1.45918 15.6978
12.0442 1.46359 15.697
12.0442 1.46799 15.6982
12.0442 1.4724 15.6959
12.0442 1.47681 15.6952
12.0442 1.48122 15.711
12.0442 1.48563 15.7077
12.0442 1.49004 15.7043
12.0442 1.49444 15.7136
12.0442 1.49885 15.7059
12.0442 1.50326 15.6965
12.0442 1.50767 15.7018
12.0442 1.51208 15.7003
12.0442 1.51649 15.708
12.0442 1.52089 15.707
12.0442 1.5253 15.7061
12.0442 1.52971 15.7117
12.0442 1.53412 15.7053
12.0442 1.53853 15.7153
12.0442 1.54294 15.7183
12.0442 1.54734 15.7047
12.0442 1.55175 15.7121
12.0442 1.55616 15.7161
12.0442 1.56057 15.7148
12.0442 1.56498 15.716
12.0442 1.56939 15.7176
12.0442 1.5738 15.7325
12.0442 1.5782 15.7186
12.0442 1.58261 15.7268
12.0442 1.58702 15.7219
12.0442 1.59143 15.7224
12.0442 1.59584 15.7196
12.0442 1.60025 15.7192
12.0442 1.60465 15.7378
12.0442 1.60906 15.7267
12.0442 1.61347 15.7239
12.0442 1.61788 15.7237
12.0442 1.62229 15.7228
12.0442 1.6267 15.7096
12.0442 1.6311 15.7147
12.0442 1.63551 15.7101
12.0442 1.63992 15.7059
12.0442 1.64433 15.7049
12.0442 1.64874 15.6986
12.0442 1.65315 15.7044
12.0442 1.65755 15.7026
12.0442 1.66196 15.6961
12.0442 1.66637 15.6985
12.0442 1.67078 15.6931
12.0442 1.67519 15.6745
12.0442 1.6796 15.6664
12.0442 1.684 15.6563
12.0442 1.68841 15.6376
12.0442 1.69282 15.6225
12.0442 1.69723 15.6161
12.0442 1.70164 15.597
12.0442 1.70605 15.5653
12.0442 1.71046 15.5316
12.0442 1.71486 15.5283
12.0442 1.71927 15.5247
12.0442 1.72368 15.5199
12.0442 1.72809 15.5077
12.0442 1.7325 15.4844
12.0442 1.73691 15.5002
12.0442 1.74131 15.4857
12.0442 1.74572 15.491
12.0442 1.75013 15.5011
12.0442 1.75454 15.5035
12.0442 1.75895 15.4989
12.0442 1.76336 15.4856
12.0442 1.76776 15.4856
12.0442 1.77217 15.5131
12.0442 1.77658 15.4919
12.0442 1.78099 15.4894
12.0442 1.7854 15.4723
12.0442 1.78981 15.4649
12.0442 1.79421 15.4685
12.0442 1.79862 15.4603
12.0442 1.80303 15.4764
12.0442 1.80744 15.4732
12.0442 1.81185 15.4581
12.0442 1.81626 15.4457
12.0442 1.82066 15.4477
12.0442 1.82507 15.4415
12.0442 1.82948 15.4455
12.0442 1.83389 15.4215
12.0442 1.8383 15.4103
12.0442 1.84271 15.4216
12.0442 1.84712 15.4148
12.0442 1.85152 15.3949
12.0442 1.85593 15.4055
12.0442 1.86034 15.394
12.0442 1.86475 15.3671
12.0442 1.86916 15.3503
12.0442 1.87357 15.3329
12.0442 1.87797 15.3078
12.0442 1.88238 15.3067
12.0442 1.88679 15.2887
12.0442 1.8912 15.2886
12.0442 1.89561 15.2699
12.0442 1.90002 15.2492
12.0442 1.90442 15.2557
12.0442 1.90883 15.2295
12.0442 1.91324 15.221
12.0442 1.91765 15.2201
12.0442 1.92206 15.2146
12.0442 1.92647 15.2136
12.0442 1.93087 15.2186
12.0442 1.93528 15.2089
12.0442 1.93969 15.2036
12.0442 1.9441 15.2105
12.0442 1.94851 15.1871
12.0442 1.95292 15.19
12.0442 1.95732 15.1826
12.0442 1.96173 15.1963
12.0442 1.96614 15.1691
12.0442 1.97055 15.1639
12.0442 1.97496 15.1604
12.0442 1.97937 15.1833
12.0442 1.98378 15.1639
12.0442 1.98818 15.1565
12.0442 1.99259 15.1589
12.0442 1.997 15.1729
12.0442 2.00141 15.1728
12.0442 2.00582 15.1662
12.0442 2.01023 15.1824
12.0442 2.01463 15.1848
12.0442 2.01904 15.1507
12.0442 2.02345 15.1651
12.0442 2.02786 15.1801
12.0442 2.03227 15.1855
12.0442 2.03668 15.1622
12.0442 2.04108 15.1478
12.0442 2.04549 15.1574
12.0442 2.0499 15.1515
12.0442 2.05431 15.1547
12.0442 2.05872 15.1483
12.0442 2.06313 15.1444
12.0442 2.06753 15.1655
12.0442 2.07194 15.1467
12.0442 2.07635 15.1488
12.0442 2.08076 15.1416
12.0442 2.08517 15.142
12.0442 2.08958 15.1502
12.0442 2.09398 15.148
12.0442 2.09839 15.1413
12.0442 2.1028 15.1376
12.0442 2.10721 15.1285
12.0442 2.11162 15.1085
12.0442 2.11603 15.1353
12.0442 2.12044 15.1261
12.0442 2.12484 15.1336
12.0442 2.12925 15.116
12.0442 2.13366 15.1239
12.0442 2.13807 15.1069
12.0442 2.14248 15.1038
12.0442 2.14689 15.0923
12.0442 2.15129 15.0955
12.0442 2.1557 15.1159
12.0442 2.16011 15.0988
12.0442 2.16452 15.0822
12.0442 2.16893 15.0914
12.0442 2.17334 15.0711
12.0442 2.17774 15.1077
12.0442 2.18215 15.1139
12.0442 2.18656 15.1048
12.0442 2.19097 15.1039
12.0442 2.19538 15.0871
12.0442 2.19979 15.0902
12.0442 2.20419 15.0602
12.0442 2.2086 15.0635
12.0442 2.21301 15.0783
12.0442 2.21742 15.0718
12.0442 2.22183 15.0688
12.0442 2.22624 15.0753
12.0442 2.23064 15.0881
12.0442 2.23505 15.079
12.0442 2.23946 15.086
12.0442 2.24387 15.106
12.0442 2.24828 15.0837
12.0442 2.25269 15.0759
12.0442 2.2571 15.0928
12.0442 2.2615 15.0979
12.0442 2.26591 15.1004
12.0442 2.27032 15.0995
12.0442 2.27473 15.1074
12.0442 2.27914 15.0875
12.0442 2.28355 15.1283
12.0442 2.28795 15.1161
12.0442 2.29236 15.0816
12.0442 2.29677 15.0879
12.0442 2.30118 15.108
12.0442 2.30559 15.107
12.0442 2.31 15.0896
12.0442 2.3144 15.0857
12.0442 2.31881 15.1148
12.0442 2.32322 15.0804
12.0442 2.32763 15.0899
12.0442 2.33204 15.088
12.0442 2.33645 15.083
12.0442 2.34085 15.0956
12.0442 2.34526 15.0928
12.0442 2.34967 15.0979
12.0442 2.35408 15.0817
12.0442 2.35849 15.0859
12.0442 2.3629 15.0901
12.0442 2.36731 15.0843
12.0442 2.37171 15.0818
12.0442 2.37612 15.0941
12.0442 2.38053 15.0896
12.0442 2.38494 15.0808
12.0442 2.38935 15.0732
12.0442 2.39376 15.0887
12.0442 2.39816 15.0823
12.0442 2.40257 15.1112
12.0442 2.40698 15.0988
12.0442 2.41139 15.0657
12.0442 2.4158 15.0543
12.0442 2.42021 15.0694
12.0442 2.42461 15.0778
12.0442 2.42902 15.0828
12.0442 2.43343 15.0846
12.0442 2.43784 15.0912
12.0442 2.44225 15.0634
12.0442 2.44666 15.0516
12.0442 2.45106 15.0626
12.0442 2.45547 15.0724
12.0442 2.45988 15.0823
12.0442 2.46429 15.0688
12.0442 2.4687 15.0744
12.0442 2.47311 15.0501
12.0442 2.47751 15.0301
12.0442 2.48192 15.0408
12.0442 2.48633 15.0737
12.0442 2.49074 15.0691
12.0442 2.49515 15.0651
12.0442 2.49956 15.0636
12.0442 2.50397 15.0531
12.0442 2.50837 15.0445
12.0442 2.51278 15.0396
12.0442 2.51719 15.0756
12.0442 2.5216 15.0442
12.0442 2.52601 15.0498
12.0442 2.53042 15.061
12.0442 2.53482 15.0524
12.0442 2.53923 15.0453
12.0442 2.54364 15.0494
12.0442 2.54805 15.0567
12.0442 2.55246 15.0761
12.0442 2.55687 15.0763
12.0442 2.56127 15.0401
12.0442 2.56568 15.0702
12.0442 2.57009 15.0661
12.0442 2.5745 15.0386
12.0442 2.57891 15.0543
12.0442 2.58332 15.0668
12.0442 2.58772 15.0474
12.0442 2.59213 15.0316
12.0442 2.59654 15.0281
12.0442 2.60095 15.0282
12.0442 2.60536 15.0299
12.0442 2.60977 15.0383
12.0442 2.61417 15.0243
12.0442 2.61858 15.0432
12.0442 2.62299 15.0406
12.0442 2.6274 15.0377
12.0442 2.63181 15.0298
12.0442 2.63622 14.9956
12.0442 2.64063 15.0552
12.0442 2.64503 15.016
12.0442 2.64944 15.0312
12.0442 2.65385 15.0542
12.0442 2.65826 15.0413
12.0442 2.66267 15.0009
12.0442 2.66708 15.0062
12.0442 2.67148 15.0207
12.0442 2.67589 15.0245
12.0442 2.6803 15.0333
12.0442 2.68471 15.0222
12.0442 2.68912 14.9736
12.0442 2.69353 14.9748
12.0442 2.69793 14.9754
12.0442 2.70234 14.9938
12.0442 2.70675 15.0232
